filename,celebrity_name
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/034_00c6d43e.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/047_ce57f03b.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/048_f82caaae.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/009_b86449f6.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/057_f0c37eee.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/045_d074e61c.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/073_42e32f65.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/089_8e7757ef.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/012_d7aea1e6.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/004_af012af1.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/065_e739f721.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/070_ae3a4fa0.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/016_7b57be6a.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/013_ca6af517.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/046_db08e5f7.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/011_0549f94d.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/076_6fca3a0c.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/028_38a65d29.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/066_f048ba09.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/038_b52784d4.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/092_cbc6d525.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/026_ecbdaaa7.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/043_93a5e582.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/040_3a2c98cd.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/071_a052296d.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/095_7ffaffe6.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/087_1382b266.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/019_78627223.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/067_a0efbd88.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/003_85990366.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/022_66e94346.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/097_1837d89e.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/039_d49e8191.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/006_30010640.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/085_a292bf25.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/084_08314073.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/042_bfbfd7d8.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/062_67f50ec4.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/041_c91b0923.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/018_2c458568.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/068_a703f85f.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/072_c887ec5c.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/086_a1441427.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/050_e7bdecc0.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/032_00aee064.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/064_397fd4d4.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/021_eecdee92.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/054_1de20f77.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/088_41213f8b.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/100_ec9fe97f.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/020_14f28bc8.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/005_7fe5b764.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/015_2872d02b.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/007_6ca7c622.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/036_f5ea9e84.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/027_7094e195.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/079_6ec91919.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/093_811dc474.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/069_b5219746.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/029_8522ebc8.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/031_28a211fc.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/098_f0bc37c7.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/061_57c86521.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/001_08194468.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/078_a7fd9be1.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/035_ab7cf1c4.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/033_312ea9ed.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/059_1027f3c2.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/014_539eee38.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/074_2b2a84b6.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/030_60acb78e.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/083_f80d8a01.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/052_74c7be90.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/075_c2c28553.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/051_38196d60.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/058_0a6c61e9.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/060_668ebb3f.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/056_13edab75.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/008_35daa4bc.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/025_e5920270.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/017_51311450.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/099_c25b7b04.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/002_86e8aa58.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/091_e39f525d.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/010_2f9c83bc.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/055_ba4ace00.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/094_78e0fb7b.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/082_d797cdf3.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/023_0367d72c.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/044_f13caf17.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/080_2bffea0b.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/096_c30a9446.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/049_37f969c1.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/090_b316be20.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/077_cd8dcf22.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/037_fe4d2d8f.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Leonardo DiCaprio/024_bf83d073.jpg,Leonardo DiCaprio
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/045_24ebd253.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/024_9385dcfc.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/015_8a94d8c7.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/010_09f6d2fe.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/002_24fab375.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/069_1b7a9cf8.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/084_6b81d36b.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/080_abc596b4.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/058_35da9cd6.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/017_8108b7ce.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/091_37b0b664.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/083_d310d201.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/016_206a880f.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/048_ee0ebb84.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/095_bcb2e593.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/081_9039f6c1.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/066_54b75717.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/090_f3644e6b.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/036_701f7b42.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/052_18640959.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/087_16446f73.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/020_3af33d4e.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/078_d9a9ca25.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/034_3c156ed0.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/057_bec7ded3.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/093_acd4a718.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/044_49497c96.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/026_e5342024.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/098_529825da.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/003_0e3303fc.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/059_b5b38942.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/019_7a6470ab.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/035_bc2e1105.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/027_f5294957.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/013_3ef4eccf.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/007_5b97655c.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/012_9585a2f6.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/065_164f7ee0.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/047_afa9bc7d.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/006_96ea405c.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/085_69f8d759.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/033_bc82f2a9.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/049_0ba44f0d.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/079_c4558d9a.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/011_96913041.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/056_7b1ade09.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/043_4f352240.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/100_e1433988.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/038_254f6d4c.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/077_d8ba3326.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/040_4b9bc437.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/053_ae92d5b1.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/060_a274185c.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/067_259ec75e.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/051_6e09f63c.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/054_81a12509.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/029_c1a6907a.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/005_b0b4e2fa.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/097_783b21f0.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/009_41aa3ed9.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/014_fe364387.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/096_4eb6b8b7.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/028_5388c983.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/068_4b87f13b.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/082_24911cfe.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/061_694af034.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/008_f9ffe0c5.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/018_20e2b978.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/062_f2c308de.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/071_45baaf8f.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/004_78847874.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/086_1d515df9.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/022_1c07f2df.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/063_8e71347c.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/041_642b1b15.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/092_8c255f73.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/076_469143b0.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/072_6abd70dd.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/039_7654fd34.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/030_642eaf93.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/055_7e5055b5.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/073_b0bfca72.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/046_89b5683b.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/099_d22b8b8b.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/089_15cc8ac7.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/023_7214d0b2.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/042_d91db350.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/088_0b2e9007.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/070_c3d751bb.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/025_d5418b1e.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/021_7ae7b9a5.jpg,Sandra Bullock
/teamspace/studios/this_studio/Celebrity Faces Dataset/Sandra Bullock/037_c035b16e.jpg,Sandra Bullock
